transaction_id,account_id,transaction_date,amount,category,type,payment_mode,description
44716,220,2025-09-11,133000.0,Salary,Income,Net Banking,Necessitatibus quod quam.
44717,708,2024-11-19,19355.0,Rent,Expense,Upi,Recusandae earum.
44718,733,2026-06-05,13910.0,Rent,Expense,Debit Card,Architecto voluptatem.
44719,486,2026-05-05,5134.0,Utilities,Expense,Upi,Ea eos delectus rerum.
44720,221,2026-07-07,10884.0,Entertainment,Expense,Upi,Alias unde culpa.
44721,835,2026-03-01,12084.0,Shopping,Expense,Cash,Tempore quam.
44722,792,2026-03-04,19228.0,Insurance,Expense,Debit Card,Nihil enim neque.
44723,63,2026-04-12,14884.0,Emi,Expense,Credit Card,Cumque dolorum pariatur ullam ipsa.
44724,789,2024-11-25,3793.0,Shopping,Expense,Net Banking,Rem eaque.
44725,217,2026-05-07,4358.0,Education,Expense,Upi,Illum quo.
44726,810,2024-10-22,3524.0,Shopping,Expense,Upi,Corporis similique commodi.
44727,113,2025-11-29,11048.0,Education,Expense,Debit Card,Quam temporibus harum suscipit beatae.
44728,284,2025-07-09,181760.0,Investment Returns,Income,Credit Card,Sit architecto suscipit.
44729,443,2025-11-16,21377.0,Emi,Expense,Cash,Eveniet eaque iste.
44730,248,2025-09-30,13040.0,Travel,Expense,Credit Card,Cumque dolorem.
44731,145,2025-08-22,158427.0,Rental Income,Income,Cash,Quo hic.
44732,248,2026-01-12,4494.0,Rent,Expense,Net Banking,A aliquam inventore in nesciunt.
44733,704,2025-01-28,130436.0,Salary,Income,Credit Card,Impedit odio.
44734,608,2024-09-20,2455.0,Utilities,Expense,Upi,Quidem inventore deserunt eos itaque.
44735,803,2026-04-20,4535.0,Emi,Expense,Cash,Ducimus ipsa voluptatum ex dignissimos.
44736,229,2024-08-09,17303.0,Insurance,Expense,Credit Card,Est voluptate dolorem inventore.
44737,184,2025-02-28,10633.0,Utilities,Expense,Net Banking,Eaque similique minus.
44738,299,2026-05-06,104820.0,Rental Income,Income,Cash,Est totam iste itaque.
44739,671,2025-06-20,10755.0,Rent,Expense,Net Banking,Architecto vero suscipit.
44740,568,2026-03-23,452.0,Food,Expense,Debit Card,Neque voluptate.
44741,797,2025-07-16,17201.0,Shopping,Expense,Net Banking,Debitis ad consequatur fugit.
44742,85,2025-05-19,21206.0,Utilities,Expense,Credit Card,Labore nobis odit.
44743,583,2026-05-17,63241.0,Investment Returns,Income,Credit Card,Dignissimos alias ipsum distinctio.
44744,2,2026-06-04,20222.0,Food,Expense,Net Banking,Quibusdam accusamus modi.
44745,6,2025-02-06,20504.0,Education,Expense,Cash,Magnam quia quae nisi.
44746,896,2025-10-09,17421.0,Education,Expense,Credit Card,Deserunt vel voluptates.
44747,271,2025-02-09,10422.0,Insurance,Expense,Debit Card,Praesentium error.
44748,612,2026-05-13,15202.0,Emi,Expense,Cash,Quo sint blanditiis.
44749,448,2025-04-21,11934.0,Rent,Expense,Upi,Officia doloribus.
44750,233,2024-12-16,4929.0,Utilities,Expense,Upi,Minima dolores officiis.
44751,666,2025-11-06,11094.0,Healthcare,Expense,Debit Card,Vitae fugiat maiores incidunt.
44752,611,2025-03-14,11990.0,Food,Expense,Debit Card,Repudiandae nesciunt odit.
44753,638,2026-06-09,18375.0,Healthcare,Expense,Cash,Dolor excepturi eveniet.
44754,167,2024-11-13,8561.0,Shopping,Expense,Debit Card,Veritatis facilis natus.
44755,1011,2025-07-18,10615.0,Emi,Expense,Cash,Saepe quos similique.
44756,234,2025-02-11,180740.0,Investment Returns,Income,Debit Card,Magni aut blanditiis.
44757,592,2024-11-15,2984.0,Utilities,Expense,Credit Card,Dolor officiis repellat.
44758,309,2025-09-17,6088.0,Healthcare,Expense,Net Banking,Blanditiis alias earum.
44759,116,2026-04-10,112996.0,Freelance,Income,Net Banking,Nobis non provident earum.
44760,596,2026-02-26,162979.0,Investment Returns,Income,Credit Card,Non nisi.
44761,189,2025-05-22,9754.0,Education,Expense,Upi,Vitae laboriosam cumque amet laborum.
44762,529,2026-06-23,8950.0,Utilities,Expense,Credit Card,Cum architecto iste.
44763,707,2025-11-14,19032.0,Travel,Expense,Credit Card,Nihil aut aliquam.
44764,43,2026-07-15,8888.0,Healthcare,Expense,Credit Card,Dolorem aliquam est quod.
44765,739,2026-04-12,11279.0,Insurance,Expense,Credit Card,Magnam laborum.
44766,976,2025-06-28,5488.0,Education,Expense,Credit Card,Earum ex.
44767,643,2025-02-04,2751.0,Entertainment,Expense,Cash,Odit voluptates ad iusto.
44768,412,2025-12-11,23700.0,Healthcare,Expense,Debit Card,In dolores.
44769,921,2025-01-28,7102.0,Food,Expense,Debit Card,Saepe modi dicta.
44770,85,2024-08-15,6439.0,Education,Expense,Debit Card,Iure nesciunt aperiam accusamus labore.
44771,484,2024-09-10,5879.0,Emi,Expense,Debit Card,Delectus ullam tempora.
44772,242,2025-03-19,17739.0,Travel,Expense,Debit Card,Magnam quisquam.
44773,199,2025-05-10,20361.0,Insurance,Expense,Credit Card,Quia temporibus.
44774,433,2025-04-10,3139.0,Insurance,Expense,Upi,Ut ex quia similique.
44775,840,2026-01-25,53514.0,Business,Income,Net Banking,Molestias velit nesciunt blanditiis.
44776,208,2025-10-21,15334.0,Entertainment,Expense,Upi,Quae quae explicabo.
44777,572,2026-06-03,2131.0,Travel,Expense,Cash,Similique aut facilis porro.
44778,931,2024-11-09,20439.0,Rent,Expense,Cash,Est ad provident.
44779,321,2025-08-31,162562.0,Business,Income,Upi,Magni quibusdam illo magni dolorem.
44780,783,2025-05-23,19292.0,Healthcare,Expense,Credit Card,Saepe dolorum excepturi laudantium.
44781,85,2025-04-23,6063.0,Utilities,Expense,Upi,Libero ullam voluptas.
44782,263,2024-11-30,11199.0,Rent,Expense,Net Banking,Impedit necessitatibus.
44783,531,2025-01-22,192993.0,Salary,Income,Debit Card,A voluptatibus cum laborum.
44784,123,2026-01-30,12471.0,Utilities,Expense,Net Banking,Minima dicta reiciendis.
44785,792,2025-12-14,2357.0,Utilities,Expense,Credit Card,Modi perferendis aut.
44786,317,2026-02-13,133033.0,Rental Income,Income,Cash,Magni neque deserunt.
44787,102,2024-11-19,9657.0,Healthcare,Expense,Net Banking,Dolore alias minima nesciunt.
44788,232,2026-04-01,5907.0,Education,Expense,Net Banking,Aliquid ullam rerum dolorum.
44789,895,2024-07-24,18426.0,Rental Income,Income,Cash,Veniam impedit.
44790,951,2026-04-08,18315.0,Emi,Expense,Upi,Aut exercitationem quibusdam earum assumenda.
44791,548,2024-09-03,18639.0,Entertainment,Expense,Cash,Tempora facilis.
44792,505,2026-03-09,3378.0,Travel,Expense,Credit Card,Nostrum pariatur in libero.
44793,435,2026-02-15,16618.0,Shopping,Expense,Credit Card,Assumenda perferendis excepturi.
44794,534,2024-12-08,628.0,Entertainment,Expense,Credit Card,Facilis animi tempore.
44795,602,2025-04-24,2556.0,Entertainment,Expense,Credit Card,Accusamus mollitia corrupti.
44796,580,2025-05-23,65366.0,Freelance,Income,Debit Card,Nesciunt commodi magnam.
44797,874,2026-04-14,49534.0,Rental Income,Income,Debit Card,Placeat cum magnam.
44798,49,2026-01-26,22995.0,Insurance,Expense,Credit Card,Necessitatibus dolores.
44799,629,2025-06-19,10582.0,Food,Expense,Cash,Perspiciatis deserunt dolorum.
44800,992,2024-11-23,13762.0,Healthcare,Expense,Credit Card,Qui odit aliquam.
44801,690,2026-06-08,14522.0,Insurance,Expense,Credit Card,Quo occaecati ad aut illum.
44802,267,2026-05-17,158507.0,Investment Returns,Income,Debit Card,Ipsam maxime optio corrupti.
44803,430,2024-09-18,225.0,Utilities,Expense,Debit Card,Molestiae ratione nostrum fuga velit.
44804,913,2025-03-08,9012.0,Shopping,Expense,Debit Card,Harum tempore quidem.
44805,513,2024-10-29,14376.0,Insurance,Expense,Upi,Cumque repudiandae fugiat.
44806,919,2026-02-08,21359.0,Rent,Expense,Debit Card,Maxime amet quidem sequi debitis.
44807,999,2025-11-15,11843.0,Shopping,Expense,Debit Card,Adipisci harum.
44808,326,2024-09-13,6647.0,Insurance,Expense,Net Banking,Cum assumenda corrupti commodi.
44809,917,2026-01-21,19082.0,Education,Expense,Net Banking,Delectus laborum tempora dolore.
44810,535,2025-03-21,20082.0,Education,Expense,Upi,Cupiditate aut dolorem nemo.
44811,347,2024-11-21,4200.0,Entertainment,Expense,Net Banking,A dicta laudantium maiores.
44812,508,2025-08-24,17938.0,Entertainment,Expense,Upi,Ratione temporibus.
44813,920,2025-06-29,9934.0,Utilities,Expense,Upi,Molestias nobis harum.
44814,846,2024-11-18,20445.0,Education,Expense,Credit Card,Quisquam asperiores.
44815,338,2026-04-15,24268.0,Healthcare,Expense,Cash,Delectus numquam facilis inventore.
44816,214,2024-11-08,37908.0,Business,Income,Debit Card,Necessitatibus officia odio minima.
44817,884,2026-06-27,6525.0,Rent,Expense,Cash,Autem aliquam in.
44818,556,2024-08-03,18341.0,Business,Income,Credit Card,Amet assumenda iusto.
44819,384,2026-03-28,14152.0,Food,Expense,Upi,Facilis ullam illo.
44820,570,2025-12-20,17670.0,Food,Expense,Net Banking,Adipisci veniam.
44821,36,2025-05-19,10275.0,Food,Expense,Credit Card,Molestiae accusantium quia ea nemo.
44822,557,2024-09-28,13394.0,Food,Expense,Debit Card,Ipsa a.
44823,174,2025-09-13,15196.0,Food,Expense,Cash,Necessitatibus repellendus laudantium nemo.
44824,799,2024-09-28,23122.0,Education,Expense,Upi,Quasi praesentium dolore ratione.
44825,330,2026-05-06,86418.0,Freelance,Income,Credit Card,Ipsum dolorum provident esse.
44826,279,2026-02-03,22549.0,Healthcare,Expense,Credit Card,Voluptas quis illo.
44827,164,2025-10-01,17074.0,Emi,Expense,Upi,Dolores ipsam omnis eveniet.
44828,599,2025-01-29,4249.0,Travel,Expense,Upi,Similique odit numquam animi.
44829,727,2025-08-02,2264.0,Food,Expense,Cash,Delectus sequi ullam.
44830,653,2026-06-16,14666.0,Emi,Expense,Credit Card,Recusandae fuga exercitationem.
44831,372,2025-01-08,18986.0,Shopping,Expense,Upi,Maiores magnam incidunt debitis voluptatibus.
44832,353,2026-03-01,14127.0,Healthcare,Expense,Credit Card,Aut corporis id temporibus pariatur.
44833,772,2026-05-16,24606.0,Food,Expense,Cash,Accusantium vel recusandae tempora modi.
44834,21,2024-08-26,12450.0,Shopping,Expense,Credit Card,Repellat quia itaque aut.
44835,896,2025-08-31,16729.0,Food,Expense,Debit Card,Iure tempora alias modi.
44836,508,2026-04-06,16398.0,Education,Expense,Credit Card,Nemo sapiente.
44837,211,2025-09-15,3162.0,Travel,Expense,Upi,Ducimus eum odio non.
44838,879,2026-03-21,12888.0,Insurance,Expense,Upi,Quas autem animi.
44839,569,2024-08-07,75558.0,Business,Income,Net Banking,Amet magni.
44840,877,2024-12-23,132047.0,Freelance,Income,Net Banking,Veniam tenetur ratione.
44841,967,2025-02-06,138871.0,Business,Income,Net Banking,Culpa libero nihil voluptates saepe.
44842,161,2026-03-19,20138.0,Insurance,Expense,Upi,Fuga doloremque exercitationem veniam.
44843,580,2025-01-21,40488.0,Business,Income,Debit Card,Dolore occaecati vero.
44844,360,2024-11-08,19532.0,Food,Expense,Debit Card,Reprehenderit error unde.
44845,905,2026-06-17,22339.0,Entertainment,Expense,Credit Card,Molestiae ipsa ipsum magnam.
44846,182,2024-07-20,8610.0,Healthcare,Expense,Upi,Maiores non officiis modi.
44847,368,2025-02-06,22211.0,Food,Expense,Debit Card,Soluta temporibus.
44848,193,2026-03-25,8339.0,Entertainment,Expense,Cash,Accusantium adipisci sit.
44849,964,2026-03-31,2002.0,Emi,Expense,Credit Card,Numquam ducimus accusantium.
44850,574,2024-11-26,15838.0,Healthcare,Expense,Credit Card,Incidunt occaecati.
44851,402,2025-11-26,22321.0,Travel,Expense,Net Banking,Voluptatibus modi.
44852,65,2026-03-26,19576.0,Travel,Expense,Upi,Iure ab voluptas.
44853,584,2025-03-03,170922.0,Rental Income,Income,Net Banking,Voluptatibus adipisci exercitationem.
44854,368,2026-02-21,133160.0,Freelance,Income,Credit Card,Tempora consectetur deserunt.
44855,406,2025-01-27,79677.0,Investment Returns,Income,Net Banking,Eligendi cumque quibusdam.
44856,603,2025-01-20,1567.0,Education,Expense,Credit Card,Molestias dolores impedit itaque.
44857,825,2025-05-20,7967.0,Investment Returns,Income,Upi,Iusto dolorum.
44858,317,2025-03-10,2865.0,Insurance,Expense,Upi,Magnam illum harum soluta eos.
44859,562,2026-01-27,6643.0,Rent,Expense,Upi,Voluptas non sapiente repellat.
44860,236,2025-03-14,151691.0,Salary,Income,Debit Card,Ducimus facilis laboriosam amet.
44861,889,2026-03-14,14074.0,Shopping,Expense,Cash,Facilis sit porro.
44862,44,2025-03-10,192881.0,Freelance,Income,Debit Card,Repudiandae eius minima animi.
44863,460,2025-07-31,553.0,Entertainment,Expense,Upi,Possimus ea illum.
44864,444,2025-12-03,2949.0,Utilities,Expense,Debit Card,Facilis aspernatur officiis voluptatum.
44865,167,2025-04-28,188610.0,Business,Income,Credit Card,A perspiciatis aperiam blanditiis sit.
44866,758,2025-01-30,8353.0,Travel,Expense,Cash,Vitae praesentium totam ea.
44867,366,2025-11-28,104981.0,Freelance,Income,Credit Card,Ipsa nisi ab.
44868,296,2025-09-15,23801.0,Utilities,Expense,Debit Card,Explicabo a quia.
44869,830,2024-09-20,174118.0,Investment Returns,Income,Upi,Porro ducimus aut maxime magnam.
44870,810,2024-11-29,8064.0,Shopping,Expense,Credit Card,Error aliquid odit perspiciatis natus.
44871,577,2024-07-28,1686.0,Emi,Expense,Debit Card,Omnis fuga maiores hic.
44872,588,2025-01-31,17168.0,Emi,Expense,Net Banking,Id quia culpa.
44873,385,2025-04-09,9400.0,Insurance,Expense,Upi,Dolore aspernatur porro.
44874,643,2025-09-19,170552.0,Investment Returns,Income,Cash,Quae facere.
44875,77,2026-06-26,3117.0,Travel,Expense,Net Banking,Nihil sequi quas.
44876,985,2026-05-14,13986.0,Emi,Expense,Credit Card,Maxime occaecati aliquam explicabo.
44877,32,2025-06-21,1094.0,Shopping,Expense,Net Banking,Nam dignissimos laborum architecto inventore.
44878,466,2025-08-02,134402.0,Business,Income,Net Banking,Ducimus culpa hic corporis.
44879,620,2026-01-16,185033.0,Freelance,Income,Cash,Odit nemo incidunt.
44880,459,2026-03-21,14703.0,Food,Expense,Credit Card,Laboriosam nihil quisquam laborum reprehenderit.
44881,558,2026-01-20,13315.0,Insurance,Expense,Debit Card,Recusandae repudiandae.
44882,415,2024-09-23,8531.0,Travel,Expense,Credit Card,Tenetur rerum accusamus.
44883,541,2024-12-04,20637.0,Food,Expense,Net Banking,Repellat deserunt similique labore.
44884,180,2025-07-25,12970.0,Utilities,Expense,Upi,Eligendi provident officiis.
44885,127,2025-07-08,127009.0,Salary,Income,Credit Card,Deleniti natus ullam quidem recusandae.
44886,881,2025-06-29,16089.0,Rent,Expense,Upi,Voluptate dignissimos reprehenderit incidunt.
44887,439,2025-11-02,10887.0,Emi,Expense,Credit Card,Itaque culpa quod deserunt.
44888,159,2024-12-28,22299.0,Travel,Expense,Cash,Fugit quaerat.
44889,478,2026-03-13,8307.0,Emi,Expense,Upi,Facere impedit ex.
44890,110,2024-08-07,1543.0,Utilities,Expense,Cash,Nihil doloremque sunt.
44891,449,2025-08-06,19099.0,Education,Expense,Net Banking,Quas molestias aliquid eos voluptates.
44892,141,2025-06-19,7656.0,Education,Expense,Credit Card,Repellat quia.
44893,356,2026-03-29,22582.0,Rent,Expense,Credit Card,Sapiente illum suscipit quaerat.
44894,580,2024-11-14,8571.0,Entertainment,Expense,Debit Card,Accusantium libero.
44895,854,2024-08-08,4404.0,Education,Expense,Upi,Sed cupiditate quas cumque.
44896,724,2025-12-26,23330.0,Healthcare,Expense,Net Banking,Sunt sit similique eum adipisci.
44897,220,2024-07-17,18750.0,Entertainment,Expense,Upi,Quibusdam facere omnis reprehenderit.
44898,514,2025-02-09,17654.0,Travel,Expense,Upi,Cumque dolores.
44899,496,2026-04-09,10837.0,Utilities,Expense,Upi,Architecto fuga occaecati.
44900,115,2026-04-30,7674.0,Travel,Expense,Net Banking,Voluptatum non numquam.
44901,877,2024-10-06,3579.0,Insurance,Expense,Upi,Dolorem asperiores velit ratione magnam.
44902,824,2025-08-17,16621.0,Food,Expense,Credit Card,Est voluptates suscipit maxime similique.
44903,91,2024-10-01,59546.0,Freelance,Income,Cash,Soluta totam quia minima accusamus.
44904,489,2026-05-04,9213.0,Entertainment,Expense,Cash,Fugit cumque praesentium odit.
44905,784,2024-10-28,24552.0,Education,Expense,Debit Card,Quam ipsa.
44906,721,2025-12-23,23073.0,Shopping,Expense,Net Banking,Ea repellendus earum maxime.
44907,570,2025-09-12,23571.0,Rent,Expense,Cash,Minus quo molestiae.
44908,974,2025-11-30,188685.0,Business,Income,Credit Card,Omnis repellendus ipsum cumque optio.
44909,898,2026-06-28,20125.0,Utilities,Expense,Cash,Amet a dolorum.
44910,940,2025-08-25,17513.0,Emi,Expense,Upi,At perferendis tenetur officiis.
44911,676,2026-01-19,97068.0,Rental Income,Income,Net Banking,Voluptates debitis animi amet porro.
44912,547,2025-03-13,23096.0,Insurance,Expense,Cash,Suscipit at voluptas doloremque veniam.
44913,315,2025-08-24,1348.0,Food,Expense,Upi,Deserunt occaecati itaque.
44914,220,2024-10-27,554.0,Utilities,Expense,Cash,Dolor vel enim.
44915,7,2026-06-05,2397.0,Rent,Expense,Upi,Dicta ab reprehenderit.
44916,239,2026-02-20,14214.0,Rent,Expense,Debit Card,Labore blanditiis molestiae quos repudiandae.
44917,995,2026-03-31,20783.0,Education,Expense,Upi,Error ullam nam.
44918,653,2025-03-31,3157.0,Food,Expense,Cash,Asperiores ipsum.
44919,716,2026-04-05,207.0,Travel,Expense,Debit Card,Commodi dolore hic saepe nobis.
44920,664,2025-06-07,81826.0,Business,Income,Net Banking,Sint vitae.
44921,571,2025-06-26,7101.0,Insurance,Expense,Credit Card,Maiores voluptates accusamus vitae.
44922,307,2026-07-03,11756.0,Entertainment,Expense,Debit Card,Ab quis minus rerum inventore.
44923,409,2024-12-28,12674.0,Travel,Expense,Net Banking,Velit autem magni adipisci doloremque.
44924,220,2024-12-11,156769.0,Salary,Income,Cash,Accusantium tempora repellat impedit.
44925,747,2025-01-15,13069.0,Emi,Expense,Credit Card,Provident quae minima.
44926,145,2025-09-06,9697.0,Rent,Expense,Debit Card,Alias illum voluptates.
44927,958,2025-05-18,896.0,Travel,Expense,Upi,Molestias culpa iste optio ut.
44928,398,2025-06-19,120334.0,Rental Income,Income,Credit Card,Doloribus soluta.
44929,618,2025-01-10,22618.0,Entertainment,Expense,Cash,Laboriosam necessitatibus labore fugiat possimus.
44930,335,2025-01-23,14020.0,Food,Expense,Cash,Nobis temporibus placeat mollitia.
44931,173,2024-11-09,15209.0,Utilities,Expense,Credit Card,Omnis iste impedit labore.
44932,928,2025-08-23,19063.0,Rent,Expense,Debit Card,Hic laudantium nobis.
44933,287,2024-09-01,23393.0,Emi,Expense,Credit Card,Officia veritatis est.
44934,337,2025-07-23,138.0,Insurance,Expense,Debit Card,Excepturi pariatur aut.
44935,844,2024-09-05,5047.0,Entertainment,Expense,Cash,Veniam ut quasi fuga.
44936,631,2026-02-19,7134.0,Education,Expense,Upi,Dignissimos dolore eveniet.
44937,714,2026-06-10,8814.0,Healthcare,Expense,Upi,Dignissimos et.
44938,758,2025-01-17,19602.0,Rent,Expense,Cash,Nemo autem.
44939,905,2025-10-16,22878.0,Entertainment,Expense,Upi,Quae cum numquam.
44940,28,2024-11-30,22375.0,Rent,Expense,Debit Card,Placeat sapiente sapiente tempore.
44941,42,2026-06-20,21944.0,Travel,Expense,Upi,Perspiciatis culpa.
44942,798,2025-08-09,103122.0,Investment Returns,Income,Upi,Facere deserunt corrupti.
44943,509,2024-08-12,137942.0,Investment Returns,Income,Credit Card,Aliquid quisquam aperiam.
44944,676,2025-05-28,14903.0,Utilities,Expense,Net Banking,Fugiat ipsum eius quae veniam.
44945,581,2025-12-06,144696.0,Freelance,Income,Upi,Hic quo magnam.
44946,937,2026-02-21,6210.0,Education,Expense,Credit Card,Exercitationem quisquam delectus.
44947,962,2025-09-02,8216.0,Rent,Expense,Upi,Quos deserunt id.
44948,249,2026-01-05,16936.0,Healthcare,Expense,Cash,Impedit magnam.
44949,335,2026-05-23,7341.0,Travel,Expense,Upi,Doloremque quis eveniet.
44950,370,2025-01-12,13381.0,Shopping,Expense,Credit Card,Sed itaque eum.
44951,13,2024-10-16,53415.0,Freelance,Income,Cash,Natus rem labore perspiciatis.
44952,969,2026-02-17,16805.0,Food,Expense,Cash,Expedita maiores est iste.
44953,158,2026-05-23,4998.0,Travel,Expense,Debit Card,Sapiente recusandae facilis aut vero.
44954,69,2026-03-06,17499.0,Travel,Expense,Debit Card,Veniam nihil sint.
44955,540,2024-12-02,180376.0,Rental Income,Income,Debit Card,Dolor ad impedit.
44956,809,2026-02-08,15069.0,Education,Expense,Cash,Accusamus adipisci in.
44957,753,2025-05-09,7910.0,Rent,Expense,Debit Card,Id eum unde.
44958,510,2024-11-13,14274.0,Healthcare,Expense,Debit Card,Facilis mollitia laudantium porro facilis.
44959,998,2024-11-07,186314.0,Salary,Income,Upi,Beatae a similique.
44960,351,2026-07-14,151162.0,Salary,Income,Net Banking,Quos cupiditate libero.
44961,207,2025-05-26,21043.0,Travel,Expense,Debit Card,Saepe ut.
44962,791,2026-03-09,2465.0,Entertainment,Expense,Upi,Deleniti est sunt voluptatem.
44963,504,2024-11-16,14703.0,Education,Expense,Credit Card,Earum nostrum ipsa quod.
44964,521,2024-12-04,19274.0,Shopping,Expense,Debit Card,Culpa illum praesentium repellendus voluptates.
44965,233,2025-03-11,14319.0,Food,Expense,Credit Card,Et dicta consequatur labore.
44966,691,2025-04-20,286.0,Shopping,Expense,Debit Card,Perspiciatis sunt vel culpa.
44967,654,2025-08-11,4768.0,Travel,Expense,Cash,Recusandae quam voluptas rerum fugit.
44968,368,2026-03-07,19657.0,Travel,Expense,Upi,Autem ratione dolorem.
44969,961,2025-03-12,9876.0,Entertainment,Expense,Upi,Qui aliquam ad ab.
44970,268,2025-09-30,50237.0,Business,Income,Debit Card,Consequuntur exercitationem dolore.
44971,780,2025-08-03,1099.0,Entertainment,Expense,Debit Card,Et aspernatur commodi placeat impedit.
44972,702,2025-08-04,7928.0,Travel,Expense,Upi,Necessitatibus unde quis eius.
44973,833,2026-04-13,1991.0,Shopping,Expense,Upi,Rerum fuga eum possimus eligendi.
44974,489,2026-01-11,18382.0,Insurance,Expense,Upi,Omnis temporibus natus.
44975,510,2024-11-19,1529.0,Healthcare,Expense,Net Banking,Iusto alias nesciunt quod.
44976,428,2025-01-17,13139.0,Entertainment,Expense,Net Banking,Repellat eum atque porro.
44977,133,2026-07-16,21453.0,Shopping,Expense,Credit Card,Aliquam culpa dolorum.
44978,558,2025-03-21,23416.0,Education,Expense,Debit Card,Suscipit velit nemo inventore.
44979,42,2024-09-20,175312.0,Business,Income,Debit Card,Aut hic rem.
44980,459,2025-03-11,9561.0,Entertainment,Expense,Net Banking,Omnis odio repellendus ipsam.
44981,5,2025-12-23,13016.0,Emi,Expense,Net Banking,Est iure.
44982,768,2025-12-07,2903.0,Utilities,Expense,Debit Card,Eius iste temporibus.
44983,569,2025-01-20,8497.0,Shopping,Expense,Net Banking,Quasi illum.
44984,69,2024-08-07,10384.0,Shopping,Expense,Debit Card,Labore illo porro delectus.
44985,916,2026-01-06,10086.0,Rental Income,Income,Net Banking,Aliquid molestiae nulla.
44986,849,2025-11-11,11667.0,Business,Income,Debit Card,Occaecati vitae cum quam iure.
44987,43,2025-07-01,9690.0,Education,Expense,Net Banking,Animi quod similique accusamus deserunt.
44988,993,2024-10-11,9683.0,Insurance,Expense,Debit Card,At expedita.
44989,568,2025-08-13,15927.0,Entertainment,Expense,Debit Card,Quasi deleniti rerum aut.
44990,116,2024-12-10,5069.0,Healthcare,Expense,Credit Card,Aut rerum labore.
44991,554,2025-03-18,21227.0,Rent,Expense,Upi,Assumenda voluptates.
44992,730,2024-08-29,7922.0,Emi,Expense,Upi,Repellendus quod pariatur.
44993,733,2026-05-13,28218.0,Salary,Income,Upi,Sunt ex tempore.
44994,577,2024-10-31,3430.0,Healthcare,Expense,Debit Card,Quam totam aperiam ullam culpa.
44995,871,2025-12-11,16074.0,Insurance,Expense,Debit Card,Ab expedita tenetur.
44996,379,2025-08-26,11915.0,Healthcare,Expense,Upi,Recusandae odit recusandae at veritatis.
44997,196,2025-09-27,6285.0,Emi,Expense,Upi,Ratione odit ut repellat.
44998,1004,2024-11-29,8217.0,Insurance,Expense,Cash,Minima voluptatibus aspernatur.
44999,718,2026-02-08,20926.0,Entertainment,Expense,Upi,Magnam cupiditate.
45000,176,2024-11-09,49581.0,Rental Income,Income,Debit Card,Similique soluta porro.
45001,564,2025-02-24,23156.0,Rent,Expense,Credit Card,Voluptatem minus amet.
45002,282,2024-08-22,19473.0,Utilities,Expense,Cash,Perferendis ipsum quidem odio.
45003,747,2025-10-26,24702.0,Emi,Expense,Credit Card,Aliquam reiciendis provident.
45004,418,2026-02-10,14768.0,Insurance,Expense,Debit Card,Alias saepe ex voluptatibus ullam.
45005,137,2026-07-16,80099.0,Freelance,Income,Debit Card,Reiciendis pariatur expedita.
45006,984,2026-06-08,19421.0,Insurance,Expense,Credit Card,Error soluta libero fugit.
45007,491,2025-02-05,46577.0,Business,Income,Net Banking,Eveniet quasi.
45008,491,2025-04-16,11504.0,Education,Expense,Credit Card,Laboriosam accusamus corrupti.
45009,419,2025-03-12,16120.0,Emi,Expense,Debit Card,Nobis nulla quibusdam.
45010,918,2026-06-12,347.0,Utilities,Expense,Net Banking,Nam sed quisquam eum veritatis.
45011,862,2025-04-18,102912.0,Investment Returns,Income,Upi,Voluptatibus placeat recusandae vel.
45012,693,2025-12-09,194593.0,Investment Returns,Income,Upi,Dolor est similique magnam perferendis.
45013,935,2025-06-22,6211.0,Food,Expense,Upi,Unde provident.
45014,970,2025-11-22,24483.0,Education,Expense,Credit Card,Rerum labore recusandae.
45015,401,2025-02-08,7610.0,Education,Expense,Net Banking,Vel ipsam distinctio mollitia.
45016,497,2026-06-11,2597.0,Entertainment,Expense,Net Banking,Necessitatibus commodi incidunt at.
45017,188,2025-04-18,20551.0,Healthcare,Expense,Debit Card,Consequuntur velit id.
45018,425,2024-12-27,8226.0,Rent,Expense,Cash,Voluptatem esse architecto rerum.
45019,824,2025-12-31,5654.0,Entertainment,Expense,Upi,Id illo.
45020,846,2025-06-10,75093.0,Business,Income,Debit Card,Magnam eum.
45021,337,2026-06-14,13173.0,Education,Expense,Debit Card,Et amet saepe.
45022,237,2025-07-11,13241.0,Rent,Expense,Cash,At voluptatem totam eius.
45023,133,2025-03-05,8480.0,Insurance,Expense,Cash,Voluptatum atque aliquam.
45024,350,2025-07-31,1215.0,Food,Expense,Upi,Molestias assumenda.
45025,652,2024-11-05,1003.0,Entertainment,Expense,Net Banking,Sint rerum nulla ullam voluptatem.
45026,237,2025-03-04,124988.0,Rental Income,Income,Net Banking,Necessitatibus sit quae labore.
45027,363,2025-09-21,17994.0,Emi,Expense,Credit Card,Laboriosam sunt animi voluptatum corrupti.
45028,295,2025-07-16,24987.0,Travel,Expense,Upi,Aliquid ratione vel a id.
45029,238,2025-07-06,171642.0,Freelance,Income,Upi,Rem possimus distinctio magni.
45030,7,2026-01-01,155690.0,Salary,Income,Upi,Temporibus maxime autem laudantium fugiat.
45031,305,2026-02-01,13428.0,Entertainment,Expense,Credit Card,Quibusdam molestias a hic.
45032,202,2024-10-16,10919.0,Insurance,Expense,Net Banking,Fugiat nam debitis in.
