investment_id,user_id,investment_type,amount,purchase_date,current_value
1588,315,Fixed Deposits,291306,2024-09-02,423742.88
1589,462,Fixed Deposits,386729,2025-11-07,487326.35
1590,422,Stocks,14844,2025-06-04,21717.42
1591,331,Fixed Deposits,326460,2026-01-16,381416.63
1592,329,Fixed Deposits,499517,2025-12-24,768558.93
1593,96,Stocks,475831,2025-07-16,509159.31
1594,66,Stocks,124943,2024-11-22,167254.93
1595,401,Gold,103986,2025-01-15,91210.47
1596,317,Cryptocurrency,416906,2024-11-20,612055.2
1597,164,Mutual Funds,297920,2024-08-18,441712.7
1598,117,Mutual Funds,418895,2026-02-26,537192.92
1599,246,Fixed Deposits,218146,2026-01-25,183449.43
1600,465,Fixed Deposits,265553,2024-11-02,373590.01
1601,1,Cryptocurrency,453159,2024-07-29,541507.51
1602,175,Gold,11445,2025-06-09,17357.15
1603,90,Gold,243665,2025-12-31,210569.67
1604,36,Mutual Funds,170676,2025-08-31,214848.8
1605,17,Fixed Deposits,361643,2024-12-11,551230.14
1606,166,Stocks,251231,2025-10-10,314564.28
1607,278,Cryptocurrency,263962,2026-05-30,214500.97
1608,296,Fixed Deposits,225351,2026-04-02,295432.87
1609,325,Gold,360383,2025-02-21,457350.06
1610,86,Stocks,426631,2025-05-25,600863.33
1611,443,Fixed Deposits,412867,2026-02-28,584030.2
1612,139,Cryptocurrency,131424,2025-12-04,150503.07
1613,73,Mutual Funds,317931,2026-06-15,263703.07
1614,356,Stocks,134756,2025-07-30,155091.17
1615,350,Mutual Funds,304522,2026-06-06,377473.37
1616,210,Mutual Funds,243285,2025-05-18,290109.77
1617,17,Cryptocurrency,152382,2025-01-07,219726.76
1618,356,Mutual Funds,467277,2025-01-18,396950.16
1619,58,Mutual Funds,435586,2024-12-14,408234.87
1620,264,Mutual Funds,250377,2026-03-18,381249.48
1621,89,Mutual Funds,391509,2024-08-05,317835.76
1622,464,Fixed Deposits,237649,2026-01-28,360415.95
1623,21,Cryptocurrency,164795,2025-06-23,175845.75
1624,177,Mutual Funds,35906,2025-05-29,35695.15
1625,329,Mutual Funds,72446,2025-09-16,75178.61
1626,472,Mutual Funds,478699,2024-08-14,391936.9
1627,442,Mutual Funds,325037,2025-10-24,270190.89
1628,256,Gold,434745,2025-04-18,565387.64
1629,428,Gold,345213,2024-09-08,547006.92
1630,285,Mutual Funds,93110,2024-08-28,74976.99
1631,160,Stocks,177885,2024-09-24,254674.73
1632,165,Mutual Funds,54478,2025-07-15,52800.98
1633,317,Stocks,386710,2024-08-10,380348.21
1634,140,Gold,224619,2025-04-07,191713.31
1635,19,Fixed Deposits,35871,2025-12-13,36090.95
1636,364,Fixed Deposits,313542,2026-06-09,277938.36
1637,139,Fixed Deposits,131256,2024-08-16,172905.8
1638,93,Gold,294179,2025-09-20,320665.54
1639,349,Gold,217468,2026-04-19,189310.29
1640,142,Cryptocurrency,230281,2025-03-09,186008.67
1641,408,Fixed Deposits,89789,2024-12-22,121390.62
1642,146,Stocks,418384,2026-06-16,395807.56
1643,184,Fixed Deposits,38149,2024-11-29,47230.61
1644,79,Fixed Deposits,125061,2024-12-21,180676.46
1645,134,Fixed Deposits,495008,2025-09-28,459543.17
1646,342,Mutual Funds,193154,2025-09-18,164811.98
1647,276,Fixed Deposits,436738,2026-06-27,497692.7
1648,409,Stocks,287259,2025-11-02,414319.04
1649,491,Mutual Funds,344911,2025-05-08,458329.57
1650,423,Cryptocurrency,55938,2025-09-11,77243.24
1651,317,Fixed Deposits,281489,2025-05-24,239111.93
1652,431,Stocks,405593,2024-10-12,517579.75
1653,229,Stocks,366917,2024-08-19,504333.89
1654,173,Stocks,92680,2026-01-19,89406.43
1655,339,Cryptocurrency,211232,2025-03-07,293667.15
1656,179,Cryptocurrency,426581,2025-07-24,607440.22
1657,443,Stocks,28968,2024-10-04,38598.88
1658,113,Cryptocurrency,291283,2025-07-10,452872.94
1659,455,Stocks,433345,2024-08-19,577273.42
1660,294,Cryptocurrency,305887,2025-09-22,383336.47
1661,452,Mutual Funds,18031,2025-08-05,19708.92
1662,78,Stocks,455227,2024-12-01,635122.93
1663,40,Stocks,223076,2026-04-06,319577.07
1664,208,Cryptocurrency,241611,2025-02-23,215947.78
1665,101,Gold,80796,2025-07-03,110293.9
1666,196,Gold,273622,2025-07-03,226878.93
1667,486,Stocks,253148,2024-11-23,337464.8
1668,214,Stocks,426384,2025-11-11,637700.52
1669,79,Gold,194637,2024-08-23,212874.04
1670,84,Mutual Funds,95494,2025-06-29,89702.56
1671,134,Gold,395525,2024-08-04,419358.46
1672,134,Mutual Funds,487923,2024-12-07,477453.86
1673,375,Fixed Deposits,23230,2025-05-28,26929.96
1674,278,Cryptocurrency,232438,2025-03-22,342245.48
1675,20,Gold,304365,2024-10-26,348184.57
1676,221,Fixed Deposits,362608,2025-12-30,352592.58
1677,466,Stocks,267315,2025-03-11,412793.85
1678,113,Mutual Funds,351785,2025-02-11,531590.43
1679,357,Cryptocurrency,463263,2025-06-18,610502.31
1680,410,Gold,134473,2026-03-02,157445.62
1681,232,Mutual Funds,33065,2025-07-28,27804.67
1682,490,Stocks,138439,2025-04-10,217652.5
1683,383,Fixed Deposits,117439,2025-01-14,155091.52
1684,69,Mutual Funds,104933,2025-06-14,97159.39
1685,460,Gold,368789,2026-01-01,526769.27
1686,192,Cryptocurrency,81966,2024-08-28,129138.56
1687,332,Mutual Funds,172990,2025-11-01,225843.4
1688,269,Mutual Funds,373848,2024-08-14,324894.35
1689,69,Stocks,272355,2025-11-29,360984.66
1690,392,Mutual Funds,408452,2024-09-19,632359.75
1691,366,Stocks,397709,2025-02-10,542999.41
1692,379,Fixed Deposits,110944,2025-02-20,169445.76
1693,336,Gold,280492,2024-12-28,414449.18
1694,411,Stocks,491248,2025-09-27,698114.32
1695,326,Gold,470419,2026-01-25,411755.98
1696,95,Mutual Funds,240067,2025-09-03,311317.94
1697,342,Fixed Deposits,248988,2026-03-22,338079.27
1698,407,Fixed Deposits,295052,2026-03-03,411940.08
1699,132,Cryptocurrency,421464,2025-06-14,350589.23
1700,326,Mutual Funds,282169,2026-05-23,345674.28
1701,435,Stocks,281454,2025-09-19,404197.59
1702,395,Gold,134963,2025-02-03,202085.05
1703,196,Fixed Deposits,411874,2025-01-14,527040.35
1704,332,Fixed Deposits,148534,2026-04-04,119668.0
1705,402,Stocks,103926,2026-03-06,89792.43
1706,421,Gold,130288,2026-01-14,188370.19
1707,499,Gold,389235,2026-01-06,518345.02
1708,475,Cryptocurrency,299536,2026-04-17,349370.98
1709,202,Mutual Funds,304774,2025-09-03,279745.13
1710,75,Mutual Funds,219856,2025-04-16,303698.75
1711,200,Gold,383961,2024-08-09,524836.67
1712,142,Stocks,29872,2025-11-02,33295.34
1713,357,Gold,79138,2026-04-03,77082.84
1714,41,Fixed Deposits,198015,2024-07-29,285572.18
1715,3,Stocks,475191,2025-03-31,646040.48
1716,383,Fixed Deposits,498271,2025-07-21,638292.63
1717,167,Stocks,39888,2025-06-30,49977.2
1718,396,Mutual Funds,419243,2024-08-24,459105.97
1719,333,Fixed Deposits,150154,2024-09-20,127306.24
1720,90,Gold,457580,2025-06-09,464437.56
1721,227,Mutual Funds,281304,2026-05-10,414965.65
1722,326,Gold,201053,2024-12-22,215759.82
1723,71,Fixed Deposits,113261,2026-06-08,122637.75
1724,31,Gold,150358,2024-12-08,128199.5
1725,171,Cryptocurrency,45132,2025-11-21,53715.24
1726,379,Gold,226415,2024-11-22,182503.83
1727,72,Fixed Deposits,224018,2025-01-09,331678.8
1728,49,Cryptocurrency,118829,2025-03-23,155370.66
1729,413,Cryptocurrency,479626,2024-11-28,691458.44
1730,168,Mutual Funds,373851,2025-01-18,440848.97
1731,24,Mutual Funds,223493,2026-01-12,197627.06
1732,141,Gold,260822,2026-06-05,259865.07
1733,54,Mutual Funds,148693,2026-03-13,208899.96
1734,46,Gold,115645,2025-07-04,150297.0
1735,240,Mutual Funds,211222,2025-07-14,273769.09
1736,83,Mutual Funds,69943,2025-12-06,72274.35
1737,39,Mutual Funds,93665,2025-06-05,132921.52
1738,108,Stocks,344488,2025-10-27,415129.51
1739,22,Gold,195033,2024-09-12,268352.01
1740,73,Stocks,69578,2025-11-27,105224.17
1741,185,Fixed Deposits,467373,2025-12-14,687554.7
1742,25,Stocks,134811,2026-02-27,128556.68
1743,378,Mutual Funds,473461,2025-07-10,728044.22
1744,187,Stocks,496000,2025-06-06,618937.01
1745,3,Gold,462362,2025-02-16,370646.73
1746,16,Gold,480407,2024-09-03,619881.08
1747,117,Gold,430186,2025-12-26,437990.87
1748,99,Mutual Funds,147797,2025-10-01,217960.84
1749,74,Cryptocurrency,461603,2024-08-28,501961.73
1750,229,Gold,146735,2024-11-26,182183.69
1751,156,Fixed Deposits,274838,2026-04-30,223315.58
1752,126,Cryptocurrency,68728,2026-02-10,72949.13
1753,128,Gold,297490,2024-12-27,321209.33
1754,458,Cryptocurrency,164896,2025-11-20,142462.69
1755,18,Stocks,357710,2026-05-21,388945.37
1756,435,Cryptocurrency,246638,2024-08-05,269577.42
1757,228,Gold,105045,2025-04-01,138794.03
1758,432,Mutual Funds,199652,2026-06-03,226650.21
1759,333,Mutual Funds,64395,2026-01-18,81392.98
1760,249,Gold,84173,2024-08-27,92406.97
1761,365,Cryptocurrency,370138,2024-11-27,347478.34
1762,72,Gold,474235,2025-09-30,567046.12
1763,11,Gold,459048,2024-12-23,596891.03
1764,229,Gold,208461,2024-12-10,310705.41
1765,413,Stocks,97250,2025-07-27,114437.22
1766,140,Stocks,24053,2026-06-07,33849.28
1767,477,Cryptocurrency,497925,2025-07-20,532058.23
1768,275,Gold,219994,2024-09-10,287838.1
1769,311,Mutual Funds,301149,2025-01-01,382270.02
1770,423,Stocks,76452,2024-12-10,86746.88
1771,82,Stocks,464981,2024-08-25,415300.99
1772,407,Gold,81808,2025-12-17,130750.73
1773,20,Mutual Funds,272519,2025-12-26,256490.88
1774,322,Gold,357409,2026-06-15,384972.03
1775,181,Cryptocurrency,323331,2024-09-22,395684.57
1776,122,Cryptocurrency,250028,2025-11-28,331292.81
1777,412,Gold,423716,2025-04-15,483217.68
1778,249,Fixed Deposits,290851,2025-12-18,380608.41
1779,142,Stocks,39165,2026-05-19,42482.1
1780,414,Cryptocurrency,175720,2024-09-18,198769.38
1781,255,Fixed Deposits,35815,2025-03-20,36433.32
1782,152,Fixed Deposits,457718,2026-03-09,627321.87
1783,346,Fixed Deposits,313153,2025-05-31,488854.57
1784,179,Cryptocurrency,381762,2025-09-04,306295.51
1785,152,Cryptocurrency,435595,2025-12-22,388566.82
1786,323,Mutual Funds,241805,2025-12-27,314162.58
1787,89,Cryptocurrency,126400,2026-02-24,141181.35
1788,215,Fixed Deposits,216257,2025-07-03,240709.82
1789,148,Cryptocurrency,251625,2024-12-01,255853.62
1790,350,Mutual Funds,442951,2025-04-11,648587.84
1791,73,Gold,292814,2025-02-10,238401.68
1792,450,Gold,190648,2025-03-02,282293.57
1793,295,Gold,417658,2025-09-07,542541.24
1794,176,Stocks,427579,2025-02-20,355908.18
1795,256,Gold,473826,2026-05-28,546962.75
1796,127,Gold,420872,2025-04-10,418515.86
1797,269,Stocks,268152,2025-04-16,423971.72
1798,49,Cryptocurrency,48363,2026-01-05,40366.25
1799,72,Stocks,135452,2024-07-18,133431.92
1800,51,Fixed Deposits,20084,2025-01-17,16377.28
1801,174,Gold,106945,2025-02-13,165706.39
1802,464,Mutual Funds,258929,2026-05-06,231980.63
1803,403,Cryptocurrency,384075,2026-03-17,470379.54
1804,299,Fixed Deposits,422765,2024-07-27,415961.85
1805,427,Gold,50213,2025-11-05,50109.54
1806,123,Fixed Deposits,324602,2025-04-16,471412.84
1807,329,Fixed Deposits,496697,2025-02-23,591194.4
1808,93,Mutual Funds,173648,2024-12-19,140357.91
1809,475,Stocks,447670,2026-07-16,398261.34
1810,115,Cryptocurrency,115891,2024-12-09,95431.53
1811,391,Stocks,108327,2026-02-14,120142.57
1812,460,Gold,423062,2025-01-23,598540.14
1813,236,Gold,225790,2024-11-18,208683.95
1814,149,Gold,426275,2025-10-28,591835.75
1815,302,Fixed Deposits,71974,2025-01-07,85460.61
1816,182,Mutual Funds,73423,2025-08-12,79926.37
1817,156,Cryptocurrency,160435,2025-04-05,212237.95
1818,210,Mutual Funds,308306,2025-05-04,260658.32
1819,37,Stocks,75670,2025-10-22,76162.58
1820,36,Cryptocurrency,122475,2024-10-07,126666.61
1821,222,Stocks,20676,2024-08-12,23869.46
1822,32,Mutual Funds,426931,2026-06-05,351639.21
1823,147,Gold,37208,2025-01-26,44613.08
1824,43,Stocks,437147,2025-11-14,518401.59
1825,475,Cryptocurrency,227970,2025-02-28,233372.44
1826,463,Fixed Deposits,230827,2025-02-15,336738.63
1827,428,Gold,51986,2026-05-22,70097.18
1828,329,Stocks,112175,2024-08-19,125990.42
1829,295,Stocks,146224,2025-10-20,203883.53
1830,480,Mutual Funds,255922,2026-03-21,362580.24
1831,265,Mutual Funds,212832,2025-02-02,225155.63
1832,89,Cryptocurrency,27139,2024-12-23,35825.62
1833,47,Stocks,381318,2024-08-08,395153.55
1834,91,Gold,385921,2025-04-05,403641.71
1835,264,Stocks,369730,2026-03-26,514026.1
1836,197,Cryptocurrency,147289,2026-01-19,232874.19
1837,346,Gold,117235,2024-07-19,153017.01
1838,29,Mutual Funds,433035,2026-02-23,544245.4
1839,249,Fixed Deposits,421403,2026-03-01,516208.73
1840,461,Gold,427758,2026-04-05,585984.07
1841,484,Mutual Funds,246817,2026-02-09,254815.02
1842,368,Gold,411823,2025-06-24,419803.68
1843,50,Cryptocurrency,42280,2025-12-21,54892.91
1844,26,Fixed Deposits,112056,2026-05-26,109575.14
1845,308,Fixed Deposits,471103,2025-10-04,634036.24
1846,208,Stocks,252477,2025-03-23,374803.29
1847,99,Mutual Funds,495588,2026-07-16,625000.15
1848,370,Gold,401549,2024-11-10,322709.55
1849,375,Stocks,20002,2024-09-06,20424.6
1850,397,Stocks,190446,2025-04-08,182257.17
1851,488,Fixed Deposits,69622,2026-06-01,94541.02
1852,37,Gold,30576,2024-12-12,25403.38
1853,379,Gold,154655,2025-03-28,242333.85
1854,267,Mutual Funds,223030,2025-07-07,249991.26
1855,285,Mutual Funds,394586,2024-08-09,433257.92
1856,39,Gold,171217,2025-07-30,247291.78
1857,226,Cryptocurrency,246385,2025-06-12,297161.2
1858,405,Cryptocurrency,293623,2025-03-10,424645.28
1859,24,Cryptocurrency,164739,2025-02-28,203166.02
1860,142,Mutual Funds,175182,2024-08-26,175844.37
1861,406,Stocks,224698,2025-08-31,282072.04
1862,30,Mutual Funds,70640,2026-05-31,102959.64
1863,348,Stocks,384930,2026-04-02,615329.3
1864,82,Stocks,159989,2024-09-04,210672.69
1865,107,Cryptocurrency,89918,2025-12-22,120855.27
1866,29,Cryptocurrency,309659,2025-04-28,342282.97
1867,198,Gold,77283,2024-10-02,120716.75
1868,342,Fixed Deposits,70199,2025-03-12,94750.73
1869,186,Cryptocurrency,440113,2025-10-24,533385.24
1870,99,Stocks,483410,2024-09-21,585440.72
1871,349,Stocks,48237,2025-01-19,57742.49
1872,189,Stocks,376380,2025-11-13,595009.35
1873,416,Mutual Funds,349138,2025-12-31,295650.79
1874,178,Gold,357090,2026-04-04,479184.39
1875,37,Mutual Funds,385721,2025-07-10,562976.58
1876,131,Mutual Funds,391823,2024-09-21,507865.67
1877,417,Gold,413549,2025-08-01,393961.62
1878,171,Stocks,352965,2025-06-16,300054.73
1879,302,Stocks,98677,2025-11-22,138684.83
1880,475,Gold,269685,2026-07-17,262053.89
1881,141,Stocks,448660,2024-12-10,599903.42
1882,285,Cryptocurrency,34308,2025-03-12,44331.03
1883,63,Gold,194135,2024-10-25,309788.26
1884,320,Fixed Deposits,90606,2026-06-05,81709.22
1885,265,Gold,47392,2025-11-17,51118.87
1886,427,Stocks,99669,2025-01-16,89680.18
1887,165,Cryptocurrency,78872,2026-03-21,124947.6
1888,120,Mutual Funds,242792,2025-01-02,257448.33
1889,155,Mutual Funds,335053,2025-03-29,271156.45
1890,466,Mutual Funds,227040,2025-03-21,315265.23
1891,45,Gold,164033,2025-08-26,206141.19
1892,326,Cryptocurrency,499855,2025-04-10,645339.45
1893,465,Mutual Funds,446096,2025-11-12,474790.01
1894,29,Fixed Deposits,374270,2025-02-03,358479.02
1895,494,Stocks,379568,2026-06-28,600565.98
1896,413,Mutual Funds,103132,2026-03-18,152330.52
1897,442,Mutual Funds,468638,2024-10-05,609460.22
1898,308,Gold,241890,2025-01-25,308663.38
1899,295,Cryptocurrency,159462,2024-10-14,232262.13
1900,237,Mutual Funds,247684,2026-01-18,360995.54
1901,142,Stocks,481217,2026-06-13,734918.81
1902,29,Mutual Funds,472330,2026-05-13,429069.72
1903,215,Gold,306404,2024-08-01,320400.28
1904,421,Fixed Deposits,326062,2026-01-03,450264.11
1905,201,Gold,170071,2024-12-31,189418.15
1906,333,Fixed Deposits,290133,2025-05-08,414177.52
1907,460,Cryptocurrency,298622,2024-10-08,432865.67
1908,298,Stocks,190368,2025-03-04,300638.53
1909,380,Fixed Deposits,188857,2024-12-17,186606.96
1910,104,Cryptocurrency,247541,2026-06-20,266735.9
1911,427,Cryptocurrency,300943,2024-09-21,247872.51
1912,440,Fixed Deposits,377389,2025-08-22,393803.54
1913,49,Cryptocurrency,162616,2025-02-03,214897.34
1914,347,Stocks,374265,2026-06-05,386277.43
1915,327,Fixed Deposits,401921,2024-11-05,462663.49
1916,433,Mutual Funds,493652,2025-02-09,620058.91
1917,19,Mutual Funds,208149,2025-12-01,274728.02
1918,398,Cryptocurrency,347568,2026-05-26,349342.16
1919,437,Cryptocurrency,189629,2025-05-01,182993.24
1920,486,Gold,310036,2024-10-03,292301.35
1921,95,Fixed Deposits,81604,2026-05-03,127451.18
1922,164,Stocks,140289,2024-12-16,206719.35
1923,478,Fixed Deposits,105357,2025-02-22,91877.43
1924,370,Mutual Funds,237224,2024-12-17,288179.9
1925,454,Stocks,267316,2025-08-29,359244.74
1926,68,Mutual Funds,161052,2025-12-31,129890.36
1927,244,Mutual Funds,481898,2025-03-23,412733.59
1928,117,Gold,299460,2025-01-31,386970.61
1929,439,Fixed Deposits,60417,2025-09-08,57825.39
1930,314,Mutual Funds,300023,2025-02-01,332663.08
1931,282,Cryptocurrency,255449,2025-01-22,282517.24
1932,296,Mutual Funds,105308,2024-08-12,166926.31
1933,176,Gold,289628,2025-09-17,286759.95
1934,442,Stocks,229134,2025-07-26,283350.81
1935,309,Stocks,179308,2025-02-20,209601.35
1936,382,Stocks,65636,2026-05-10,76296.99
1937,202,Fixed Deposits,36498,2026-04-14,36455.24
1938,116,Cryptocurrency,350856,2025-11-11,300432.23
1939,82,Mutual Funds,225935,2025-04-13,242175.12
1940,279,Mutual Funds,483159,2025-12-01,572118.6
1941,489,Mutual Funds,109940,2024-12-19,152551.68
1942,408,Fixed Deposits,452376,2025-01-31,715755.87
1943,388,Cryptocurrency,175873,2025-11-27,275500.66
1944,253,Stocks,115284,2025-06-14,118537.53
1945,29,Mutual Funds,137585,2024-07-22,115114.19
1946,38,Mutual Funds,489552,2025-09-21,542823.35
1947,370,Cryptocurrency,336826,2025-04-11,467270.46
1948,293,Gold,150533,2025-10-27,191081.3
1949,24,Fixed Deposits,266412,2025-04-28,312308.82
1950,297,Fixed Deposits,434958,2026-07-02,386881.29
1951,100,Cryptocurrency,327398,2024-09-03,440468.24
1952,453,Stocks,409958,2025-01-15,598484.51
1953,155,Mutual Funds,371352,2025-01-12,490188.99
1954,384,Fixed Deposits,13557,2026-05-30,11027.73
1955,251,Cryptocurrency,12950,2024-12-21,18134.0
1956,414,Cryptocurrency,404563,2026-06-23,406198.84
1957,14,Gold,302784,2026-04-07,399127.75
1958,170,Gold,105942,2026-06-20,95986.39
1959,441,Cryptocurrency,309950,2025-07-14,474076.83
1960,337,Stocks,216196,2025-05-07,339493.96
1961,149,Stocks,83131,2025-06-07,75599.83
1962,315,Stocks,75457,2025-06-12,105348.09
1963,277,Mutual Funds,77951,2025-07-20,65080.5
1964,248,Stocks,71524,2025-01-15,111419.51
1965,266,Stocks,477033,2025-10-04,752927.79
1966,113,Gold,288898,2026-03-03,435155.17
1967,92,Cryptocurrency,337695,2025-06-09,433785.87
1968,123,Mutual Funds,440306,2025-10-20,464493.13
1969,161,Cryptocurrency,413111,2025-06-09,588795.49
1970,9,Mutual Funds,176587,2024-11-08,225986.26
1971,306,Mutual Funds,458029,2025-01-18,595155.12
1972,23,Stocks,107513,2026-01-22,124646.79
1973,461,Mutual Funds,493946,2025-01-17,734742.36
1974,387,Gold,355635,2024-08-09,434911.18
1975,212,Mutual Funds,177123,2025-10-29,204004.44
1976,476,Fixed Deposits,278491,2026-04-27,348335.2
1977,470,Cryptocurrency,465158,2026-06-15,465986.42
1978,97,Mutual Funds,379350,2025-06-20,363358.88
1979,432,Stocks,264399,2025-08-15,409918.6
1980,43,Gold,420620,2025-12-18,598669.49
1981,112,Stocks,36668,2026-04-04,53005.77
1982,468,Cryptocurrency,145865,2025-06-23,168285.51
1983,74,Mutual Funds,336904,2026-03-02,360084.91
1984,161,Cryptocurrency,337177,2024-09-02,351698.11
1985,63,Fixed Deposits,160066,2024-09-21,196030.66
1986,304,Gold,237085,2026-03-11,321934.55
1987,404,Cryptocurrency,49409,2025-06-03,44645.38
1988,115,Mutual Funds,26791,2025-05-15,40673.5
1989,354,Mutual Funds,34890,2026-03-23,30720.06
1990,432,Stocks,165708,2026-04-13,152404.99
1991,236,Mutual Funds,175585,2025-09-02,259929.3
1992,273,Mutual Funds,314103,2024-07-21,472091.1
1993,227,Mutual Funds,28110,2026-07-10,22874.03
1994,296,Stocks,403409,2025-02-20,518797.7
1995,47,Gold,347838,2024-12-25,469740.4
1996,102,Cryptocurrency,34675,2025-01-25,47091.0
1997,351,Fixed Deposits,195526,2026-06-25,161126.21
1998,213,Stocks,235557,2025-10-22,312222.22
1999,439,Stocks,447365,2025-12-08,544929.86
2000,420,Stocks,465578,2024-12-23,492090.51
